"description","video_id","source"
"With 10 days til Show Day, hundreds of top models descend on Victoria's Secret HQ for a spot on the 2015 runway. Get a peek into the casting process, with the ...","1B9hUG83PBk","VS"
"Get flexible fast and release tension with Victoria's Secret Angel Martha Hunt & Ballet Beautiful founder Mary Helen Bowers, as they work through a quick ...","tjdggptvdbw","VS"
"Every woman has a first kiss story. Here, Victoria's Secret Angels Doutzen Kroes, Adriana Lima, Candice Swanepoel, Erin Heatherton, Lily Aldridge and Lais ...","V98BtGBbgp4","VS"
"Join Victoria's Secret Angel Candice Swanepoel, Supermodel trainer Justin Gelband, and editors from Shape, FitSugar and Fashionista.com for a killer arm ...","aBLXm2tWDpQ","VS"
"Supermodel (and North Carolina native) Martha Hunt talks about watching her first Victoria's Secret Fashion Show, auditioning for her first Victoria's Secret ...","phD8IcIgDOY","VS"
"Go on location in Vieques with Colombian superstar Juanes and the Victoria's Secret Angels as they shoot the Victoria's Secret Swim Special. Featuring ...","xyfOJAKA5H0","VS"
"Did you know that 5 continents and 16 countries were represented on the runway of the 2012 Victoria's Secret Fashion Show? Tune in on December 4, 10/9c on ...","ncbwRuJndXs","VS"
"February 14 is right around the corner, and in this online-exclusive video, the Angels would like to remind you that it's not Valentine's Day without Victoria's ...","S5-sx-Qgd_M","VS"
"High cheekbones. Dazzling eyes. Supermodel pout. Get runway-ready with celebrity makeup artist Charlotte Tilbury as she shares her tips and tricks backstage ...","0QRYeX38Op4","VS"
"Victoria's Secret PINK hits the runway in London with a celebration of street style. Join executive producer Monica Mitro and collection creative director Sophia ...","Pd2uc28EEeE","VS"
"Victoria's Secret Fashion Show first-timers Vita Sidorkina, Leomie Anderson, Megan Puleri and Gigi Hadid test their Angel trivia knowledge with Quiz Master ...","eVbCCU3pohY","VS"
"Join Victoria's Secret Angel Alessandra Ambrosio and Supermodel trainer Justin Gelband for a tough cardio spin workout and inside look at how the Angels get ...","uElHjS-f6YY","VS"
"It's time for Angel 101! Watch as Adriana Lima puts Xiao Wen Ju, Georgia Fowler, Lameka Fox, and Keke Lindgard—the newest models in the Victoria's Secret ...","fo4opsaqITU","VS"
"See what Supermodel mom Miranda Kerr has been up to since coming back to work in March. And keep an eye out for her in the $2.5 million Fantasy Bra as she ...","ofdg8TXdMpw","VS"
"The 2013 Victoria's Secret Fashion Show is just around the corner and Victoria's Secret Sport joined Supermodel Lindsay Ellingson and yoga instructor Nicole ...","8O0Os_8cusk","VS"
"Supermodels Adriana Lima, Lindsay Ellingson, Lily Aldridge, Alessandra Ambrosio, Erin Heatherton, Behati Prinsloo, Karlie Kloss and Candice Swanepoel ...","UBmLUXYfNUM","VS"
"700 hours. 9000 precious gemstones. That's what it took to create the 2016 Victoria's Secret Bright Night Fantasy Bra. Worth $3 million, this showstopper was ...","t6fBq1Vmc4s","VS"
"As the Bombshell Summer Tour winds down, VS Makeup pro Jenna Anton and Supermodel Candice Swanepoel show you the steps for a Bombshell look day ...","wFZL2MaL3rU","VS"
"Martha Hunt shows us why less is more in this shoppable short video. Featuring the new, simple, sexy collections from Victoria's Secret. #LessIsMore Shop Now: ...","Yig8SJ_tXVM","VS"
"Ever watch the Victoria's Secret Fashion Show and wonder, 'Who creates all those fantastic wings and runway looks?"" Meet some of the artisans behind this ...","zNcxJ_rKEwA","VS"
"Model casting is underway for the Victoria's Secret Fashion Show, and the competition is heating up. See who made it to Paris on Dec. 5, at 10/9c on CBS.","o8bVjXeC2Lw","VS"
"Join Doutzen Kroes at the gorgeous Marble House in Newport RI as she shoots the Victoria's Secret Holiday 2012 TV campaign with director Michael Bay.","UpkPHIwW8u8","VS"
"Russian supermodel Kate Grigorieva talks about how she was discovered, auditioning for the Victoria's Secret Fashion Show and her journey to becoming an ...","umbM6DCedws","VS"
"Victoria's Secret Angel Doutzen Kroes and Supermodel trainer Michael Olajide take you through a customized fitness routine for a strong core and toned abs.","3gFqHKVUUOY","VS"
"Victoria's Secret Sport invites you to join Victoria's Secret Angel Adriana Lima and trainer Michael Olajide, Jr. for this all-new full-body workout. Plus, shop ...","ZTTNTDqk72I","VS"
"Join Supermodel Candice Swanepoel for a little tour (and a lot of excitement) as she cuts the ribbon of the first Victoria's Secret store in Canada—Victoria's ...","bNEaRXSXx_0","VS"
"You wouldn't believe the work that goes into creating the looks for the Victoria's Secret Fashion Show. Go behind the scenes with the artisans as they bring their ...","M27Jj0BQVMs","VS"
"7 Angels. The biggest lingerie shoot in history. Experience Victoria's Secret Holiday like never before with our first-ever short film. Angels Stella Maxwell, Elsa ...","nQ2-71dQLuw","VS"
"Join the Victoria's Secret Angels for the sexiest holiday yet! Watch the video then shop the bras, panties and all of the lingerie looks, online and in stores now.","WhH6xGse_fo","VS"
"It wouldn't be the Victoria's Secret Fashion Show without our incredible winged creations. Meet the artisans behind these intricate pieces and see what goes into ...","saX5rWnTr6c","VS"
"Victoria's Secret Angel Behati Prinsloo introduces the new T-Shirt Bra to the press and customers at VS Herald Square in NYC. Catch some of the highlights, and ...","XqJmox9XImw","VS"
"The shoes fit. The wings fit. The lingerie fits. It's showtime! Victoria's Secret Angels Lily Aldridge, Doutzen Kroes, Lindsay Ellingson, Adriana LIma, Candice ...","BOTZWMk40ZA","VS"
"It's always so exciting when a Victoria's Secret Angel gets to wear the Fantasy Bra for the first time! Go behind the scenes of the 2015 Fireworks Fantasy Bra ...","Z5blIcOVDPI","VS"
"Ballet Beautiful founder Mary Helen Bowers and her trainer Yuki demonstrate the workout on Victoria's Secret Live: Summer 2013. Fitness wear provided by ...","Ql3JQLRACW8","VS"
"Adriana Lima and Alessandra Ambrosio can't wait to get to London for the 2014 Victoria's Secret Fashion Show. But, first, they make a stop in Las Vegas to ...","1nl9TyrBgbs","VS"
"The story begins and ends on the runway in the most romantic theme of this year's show. Learn about the inspiration for the Fairy Tale section from executive ...","cU4Nsqy1sOM","VS"
"Ni hao, Shanghai! The 2017 Victoria's Secret Fashion Show is headed your way. Watch as our team dreams big and plans accordingly for our hottest show ...","lFEgyLaz6o4","VS"
"As Valentine's Day approaches, Supermodels Lily Aldridge, Adriana Lima, Karlie Kloss, Behati Prinsloo and Martha Hunt share some of the crazy things they've ...","vPq-arvSqu8","VS"
"Join us in the Victoria's Secret Beauty Lab with VS Makeup Pro Polly Osmond and Supermodel Lindsay Ellingson for a brush-by-brush demo on creating a ...","qFp1pVxZnm4","VS"
"Victoria's Secret Angels Candice Swanepoel, Erin Heatherton, Lily Aldridge and Adriana Lima share their Valentine's Day (and night) tips for girls, guys and, yes, ...","OooVPoo26Xc","VS"
"Join new Angels Elsa Hosk, Martha Hunt and Stella Maxwell in Miami as they shoot the Victoria's Secret's latest Bombshell campaign with director Michael Bay.","q103s-NpUh4","VS"
"Join Victoria's Secret Angel Erin Heatherton, Supermodel Trainer Justin Gelband, and editors from Shape, FitSugar and Fashionista.com for a killer core workout ...","ohjSM5pNtHA","VS"
"Jaw-dropping lingerie is just the beginning. Meet some of the artisans behind this year's show and see how they push the limits to bring each runway look to life.","fi5Q2gw4zxY","VS"
"Dark chocolate, anyone? Step into the Victoria's Secret Beauty Lab for a DIY on fall's dramatic new look. Makeup artist Polly Osmond and VS Angel Lily Aldridge ...","BldDzu0pqaQ","VS"
"The 2012 Victoria's Secret Fashion Show marks ten years of collaboration. Get the inside scoop on the creation of the anniversary look made with SWAROVSKI ...","VdjXBzvT_YY","VS"
"On the eve of the 2010 Fashion Show, Supermodel Erin Heatherton shares some childhood memories and talks about her first foray into the world of Victoria's ...","rWpRLBXBflw","VS"
"Victoria's Secret captured the City of Light like never before for the new Holiday 2013 commercials. Here, Victoria's Secret's Ed Razek and ...","hLbXdwuVZns","VS"
"Victoria's Secret Angels Adriana Lima, Elsa Hosk, Romee Strijd, Jasmine Tookes & Josephine Skriver hit the gym hard to get what they've got—and here's the ...","-1jTNlOPG6Q","VS"
"Victoria's Secret Angel Miranda Kerr talks about life in front of the camera and what modeling means to her. Watch Miranda and the rest of the Angels when they ...","O9UJI_LAtwI","VS"
"On the eve of the 2010 Victoria's Secret Fashion Show, Supermodel Chanel Iman talks about what she was like as a kid and the journey to becoming a model.","W4P6WVyhB3Q","VS"
"Makeup artist Meredith Baraf shows you step-by-step how to get Erin Heatherton's look from Victoria's Secret's Holiday 2011 Dream Angels® campaign. Watch ...","OyIwAkvsC3I","VS"
"Supermodel Adriana Lima takes you on a mini-tour of London and Victoria's Secret on New Bond Street. Follow along for the British capital's first-ever Angel ...","xL_FDS5sz_U","VS"
"Victoria's Secret's new Body by Victoria collection gets a makeover with fresh new styles and colors, new faces and a new commercial directed by Michael Bay.","sJl7ht2V4Ck","VS"
"A brief introduction to the inspiration behind the six runway themes in the 2012 Victoria's Secret Fashion Show. For a more in-depth look at each theme, check ...","0Ew_rpbuOPs","VS"
"Victoria's Secret Angels Taylor Hill, Martha Hunt, Josephine Skriver, Jasmine Tookes, Elsa Hosk and Lais Ribeiro are rocking out in the new bralette collection.","rROF_O4Gypo","VS"
"Victoria's Secret Angels Erin Heatherton, Candice Swanepoel, Behati Prinsloo, Miranda Kerr, Lindsay Ellingson and Alessandra Ambrosio share their thoughts ...","kgysHxmUAq4","VS"
"Lily Aldridge interviews Gigi Hadid during live pre-show coverage before the 2015 Victoria's Secret Fashion Show broadcast.","H0U5yVuxCpw","VS"
"How many ways can you say 'Love Me'? Here, four Victoria's Secret Supermodels have fun with those 2 little words. Featuring Candice Swanepoel, Lily Aldridge ...","hG-l9WBFi5A","VS"
"A day in the life of a Victoria's Secret Supermodel (or two!). Follow Candice Swanepoel and Bregje Heinen as they introduce bloggers, editors and customers to ...","Dt2wgp5u-io","VS"
"Candice Swanepoel, Erin Heatherton, Lindsay Ellingson and Toni Garrn reveal who made our 7th annual list of the sexiest celebs in Hollywood. Watch now, and ...","xSGtWQGCtes","VS"
"There's a unique artistic vision behind every Victoria's Secret Fashion Show look. Watch how these incredible designs come to life in our behind-the-scenes ...","Xl4s8shykng","VS"
"Victoria's Secret Angel Doutzen Kroes and Supermodel trainer Michael Olajide will help you get your sexiest arms ever. This customized fitness routine features ...","bJVtkTPliuc","VS"
"66 Hairstylists. 240000 Swarovski crystals. 125 lbs of glitter. 90 feet of runway. 34 Angels. It all adds up to the sexiest night on television. Check out this clip for all ...","NotVuELowjI","VS"
"The 2014 Victoria's Secret Fashion Show is weeks away, and VS Angel Alessandra Ambrosio and trainer Justin Gelband show you the moves to get ...","YdA9-xFwrZw","VS"
"A Christmas classic gets the Angel treatment in this cute clip for Holiday 2014, featuring Lily Aldridge, Candice Swanepoel, Alessandra Ambrosio, Behati ...","MnDaRtETvNk","VS"
"It's a day of fantasies, fragrance and fans as Supermodel Candice Swanepoel introduces the VS Fantasies™ fragrance and body care collection. Watch the ...","T0uNk1zJh8w","VS"
"Rehearsals, rigging, last-minute changes, jitters. In the final days before the show, the production team swings into high gear, and 47 Angels test out their walks ...","sV4UV79spbg","VS"
"Elsa Hosk and Taylor Hill are interviewed, and take part in a surprise basketball shootout, during live pre-show coverage before the 2015 Victoria's Secret ...","A8m6qPi4PvU","VS"
"Swim 2011 is here—and Supermodels Candice Swanepoel, Lily Aldridge and Erin Heatherton have the inside scoop! Go on location as they shoot the Victoria's ...","yAB_d8q7QR4","VS"
"She throws a mean right hook and isn't too bad with a jump rope, either. See how Victoria's Secret Angel (and mother of 2) Adriana Lima puts her Victoria's ...","Pr4J1r4UN7s","VS"
"Join Supermodels Alessandra Ambrosio, Adriana Lima, Chanel Iman and Lindsay Ellingson at Victoria's Secret Herald Square in NYC as they talk about their ...","BG08HMCY6mk","VS"
"Collection Designer Todd Thomas, Collection Creative Director Sophia Neophitou and Executive Producer Monica Mitro talkabout the inspiration behind the ...","BEHzLbo0_TE","VS"
"It's the day before the 2012 Victoria's Secret Fashion Show and there's still a lot to do. Get a sneak peek at the final run-thrus as Supermodels, dancers, ...","_54KpmOe8XQ","VS"
"Known for her lean but athletic build, Doutzen Kroes—speed-skating champion turned Supermodel—shows you how she gets fit fast, just in time for summer.","VgL6PD2NZl8","VS"
"The Angels are back in the game—and they're in it to win it. Join Victoria's Secret Angels Adriana Lima, Alessandra Ambrosio, Elsa Hosk, Jasmine Tookes and ...","iLxhMp1mmVM","VS"
"Doutzen Kroes shows us that being a knockout is the perfect combination of sexy and sense of humor as she, Lindsay Ellingson and Lais Ribeiro shoot the new ...","jgB_LcTTEGY","VS"
"Makeup artist Brigitte Reiss-Andersen and Victoria's Secret Supermodel Alessandra Ambrosio let you in on a little VS Makeup magic and show you exactly how ...","nR8Y8etW6sE","VS"
